Book,Tags
1020128,"['大众文化', '阅读', '复旦', '自修课', '智言', '爱', '顶', '文艺理论', '07', '实验', 'phi', 'losophy', 'Visual', 'Sontage', '小白', '作家', '芸術', '理論', 'photography', 'Culture', 'ART', '我要', '女性主義', '社', '美国', 'Susan', '艳遇', '攝影', '视觉', 'SusanSontag', '偶像', '认识', '桑塔格', 'aesthetics', '独立思考', '良心', '知识分子', '髓', '苏珊', '好书', 'ArtStudy']"
3246904,"['US', '时所读', '短篇小说', '三昧', '2011', '一起', '一個', '溫度', '实体书', 'detective', '流浪', '外国文学', 'TrumanCapote', '梦想', '眼泪', 'gift', '枫林晚', '小說', 'aH', '中长篇', '董乐山', 'Fiction', '09', '12', '月', '南海', '杜鲁门', '比较', '喜爱', '获益', '沉醉', '高三', '朱子', '仪', '蒂凡尼', '生活', '卡', '波特', '电影', 'Tiffany', '情意', '结', '英语', 'marvelous', '弗拉斯', '图书馆', '兽兽', '卡波蒂']"
1212453,"['看过', '溫度', '一阵', '旧', '图书馆', '2004', '读的书', 'LOVE', '扯', 'Romance', '无知', 'Kalee', '中国台湾', '类', '垃圾', '华文', '妖', 'Chinese', '網絡小說', 'DA', 'Literature', '所謂', '青春文學', 'fun', '碎片', '为数不多', '蛋白质', 'tomwang', '睡前', 'Z2', '带书', '回家', '三思', '说边', '观察', '臺灣', '爱情小说', '王文華', '上海', '人民']"
3667783,"['沉', '蛋疼', '清新', '散文随笔', '私藏', '细', '嗅', '蔷薇', 'Alice', '暗淡', '光辉', '张爱玲', '状态', '宗教', '图书馆', '研二', '201008', '商业化', '严重', '説', '密林', '里', '一束', '光', '献给', 'collection', '张', '青春文学', '行走', '照片', '音乐', '入口', '游记', '神话', '生长', '女性', '希', '图文', '寶貝', 'Hansey', 'livre', '现世', '内地', '读过', '畅销', '极度', '无聊', 'book', '稗類', '闫月', '中国', '亲爱的', '宝贝', '爱丽丝', 'MiMZii']"
1400717,"['u3000', '散文随笔', '未', '烟火', 'MargueriteDuras', '激情', '现在', '不知所云', '肆日', '毕', '法兰西', '衰老', '容颜', 'French', '思想', '2010', '桂裕芳', '亲爱的', '59', 'Crit', '猫', '已阅', '访谈', '上海', '上海译文出版社', '罗马', '現代文學', 'starlet', '陸智昌', '法國', 'Fiction', '隧道', '欧洲', '鹅', '四年级', '杜拉', '流出', '计划', '書寫', '女性', '小说', '贰', '零壹', '壹年', '清談', '玉露', '札记', 'Duras', '玛格丽特', '收藏', '没头脑', '触动', '最深处', '王朔', '无关']"
4152754,"['老師', '徐建雄', 'Novel', 'Japan', '杨家坪', '公司', '环', '白夜行', '父子', '圭', '吾', '总', '同志', '抓狂', '2010.08', '温暖', '治愈系', '社会', '派', '时间', '外国文学', 'Rank3', '已入', 'PDF', '娱乐', '悬疑', '好像', '有点', '穿越', '弗', 'mystery', '东野圭吾', '推理小说', '非', '解谜', '日本', 'whodunit', '藏書', '阅览室']"
1025243,"['妩媚', '终究会', '尘埃', '过眼云烟', '城市', 'prose', '散文随笔', '臺港', '私藏', '生活', '感知', '阅了', '图书馆', 'essay', '青春期', '中国台湾', '每一年', '一天', '流浪', '当代文学', '国内', '年轻', '躁动不安', '尖锐', '文字', '态度', '陈二', '缱绻', '系列', '主妇', '时间', '三毛', '疼痛', '雨季', '不再', '片']"
1030470,"['现代', '眼泪', '不值钱', '提醒', '一個', '溫度', '模板', '虚伪', '夜空', '山', '叔叔', '香草', '图书馆', '待购', '已经', '集', '逝去', '执著', '人类', '当代文学', '买', '居然', '看过', '这种', '通俗小说', 'chun', '老', '基督教', '郭敬明', '非', '余杰', 'u3000', '革命', '尚未', '不再', '努力', '言论自由', 'lifestyle', '纸质', '行', '中华儿女', '北京', '宁宣', '片', '近', '圣经', 'itt', 'é', 'rature', '书信集', 'Z2', '东西', '油烟味', '真足', '2002', '百货', '铺', '中国', '缱绻', '小憩', '温暖']"
1868698,"['200709', '散文随笔', '2011', '快乐', '现代', '不拘一格', 'classics', '黄', 'Italia', '七嘴八舌', '完成', '未完成', '推荐', '喜欢', '书之书', 'CultureLiterature', '漫', 'LITERATURE', '卡爾維諾', '蠹鱼', '甘苦', '语言', '图书馆', '地方', '姑娘', '书架', '非', '意大利', '脑残', '预防', '欧洲', 'EB', 'fun', 'text', '看不见', '城市', '训练', '致敬', '晟', 'ItaloCalvino', 'itt', 'é', '批评', '特别', '窜', '译林', '出版社', '意', '兼容并蓄', '外国', '洛', '卡尔维诺', '枕边书', '读书笔记', '三年级', 'LCread', '基督教', '文学理论', '藏書']"
1458186,"['病态', '回忆', 'Z3', '8star', '略读', '老不死', '记载', '豆蔻年华', '高橋', '艾玛', '家当', '奇谈怪论', '永生', '诱惑', '玩乐', '书', '治愈', '推理', '艺学', '没看', '完', '童话', '卡通漫画', '系列', '爱情', '髓', '之伤', 'Comic', '怪奇', '桥', '子', '青漫', '珍品', '经典', '漫畫', '鱼', '传说', '日本', '少女', '血腥']"
2383005,"['总是', '不安分', '买了', 'diy', 'craft', '有大', '问题', '胜利', '必读', 'DIY', '旅行', 'パ', 'リ', 'my', '品味', '动动手', '温暖', '想象', '颜色', '果果', '1538', '個', '東西', '类', '时光', '书架', 'EditionsdeParis', '陸智昌', '创意人', '台版书', 'paris', '市集', '設計', '創意', '已藏', '计划', '当时', '好奇', '老爸', '礼物', '杂货', '颠沛流离', '日', '艺术设计', '娱乐', '外国', '生活', '200804', '翻翻看', '三年级', 'design']"
1064271,"['散文随笔', '回忆录', '60591209', 'literature', '徐凌', '现在', '隨筆', 'Misc', '戆普', '2008', '城市', '钩沉', '山东', '报出', '出版社', '山东画报出版社', '19', '岁', '真', '素材', '人物', '看见', 'I2', '非', '精品', '当代艺术', '浮世繪', '手', '老陈', '碎嘴子', '重庆', '左岸', '方舟', '心理咨询', '机构', '历史', '陈丹青', '探讨', '怀旧', 'chinese', '退步', '集', '一家之言', '有趣', '不错', '读过', '知识分子', 'studies', '中国', '藝術', '05', '上半年', '流行', '撒', '趣味', '往事']"
1016806,"['安東尼奧', '电影人', '图书馆', 'studies', '如影随形', '困', '承认', '没有', '艺术细胞', '有用', '买', '一起', '亲爱的', '广西师范大学', '出版社', '外国文学', '05', '奇妙', 'WimWenders', '安东尼奥尼', '意大利', 'Michelangelo', 'Antonioni', '非', '回忆录', 'Nonfiction', 'photography', '欧洲', '已购', 'Culture', 'Krten', '读过', '传播', '哲学', '死', '对话', '研究', '關於', '細小', '皮', 'Germany', '广西', '游走', '黑', '胶片', '玩乐', '朴素', '翻翻', '书信', '拍部', '文德斯', '眼中', '安东', '碎影', '留痕', '藝術', '人物', '戏剧', '馆藏']"
1433377,"['洋', '影响', '看不懂', '童年', '戆普', 'MilanKundera', '文学艺术', '意识流', '干后', '外国文学', 'Milan', '韩少功', '缺', 'LITERATURE', '星', '纠结', '人生', '参考', 'Literature', '移民', '赌书', '消得', '泼', '茶香', 'L1', '非', '高中', '结束', '青春期', '历史', '触动', '靡靡之音', '汉译', '伦理', '读过', '布拉格', '玩乐', 'I4', '米兰', '昆德拉', '国家', '幻影', '老书们', '喜欢', '为数不多', '三遍', '纸版', '戏', '蠻夷', '刘小枫', '生命', '不能', '承受', '之轻', '普遍']"
2071404,"['休闲', '午后', '不错', '200709', 'Japan', '朝阳区', '图书馆', '人生', '圖', '文書', '搞笑', '浴室', '保留', '实体书', '..', '情感', '阅了', 'た', 'か', 'ぎ', 'な', 'お', 'こ', '随笔', '总会', '青春', '温暖', '想象', '岁', '时', 'Hikawa', '⊕', '带书', '回家', '三思', '后果', '高木', '直子', 'Krten', '读过', '生活', '09', '外国', '图文', '泡澡', 'Library', '动漫', '可爱', '漫畫']"
1823349,"['散文随笔', '视觉', 'Memories', '肥瘦', '搖滾', '與', '最好', '形容词', '人物传记', '美妙', 'fotobook', '献给', 'u3000', '線索', '青春文学', '碎碎念', '青少年', '王子', '繪本', '图文集', '中国', '安然', 'Mayday', '詩詞', '自由', '五月天', '帶', '愛與夢', '想', '新星', '目的', '摇滚', '诗', 'Happy', 'birthday', '写字', '生活', 'ashin', '个人', '作品', '2009', 'star', '音樂', '内地版', '收藏', '陈信宏', '臺灣', '阿信', '陳', '岁', '时', '白天', '波德莱尔']"
1452923,"['非', '敬佩', '纠结', '消磨', '昆', '侖', '新世界', '出版社', '没', '明白', '方', 'u3000', 'SERIES', '萧', '经典', '厚重', 'Nov', 'Mainland', 'TYPE', '上等品', 'fantasy', '片', '之后', '重新', '定义', '少年时代', '2006', '斛', '珠', '夫人', '九州', '有趣', 'livre', '美少女', '五星', '制造', '内地', '读过', '一半', '萧如瑟', '中奇', '鲛', '喜欢', '书柜', '心碎', '科幻', '网络文学']"
1275608,"['Gabriel', '过眼云烟', '神秘岛', '科幻小说', '工作', '籢', '文学作品', '分', 'JulesVerne', 'SF', 'TBBIMEs250', '小时候', '凡爾納', '外国文学', '偶像', 'fiction', '爱', '1873', '记忆', 'id', '藏书', '抽屉', '梦想', '法國', 'ç', '快乐', '凡尔纳', '推荐', 'Sci', 'Fi', '基地', '小学', 'aruni', '读过', '片']"
3905366,"['百感交集', '电子版', 'gap', '个人', '流浪', '部门', '但愿', '漫长', 'billie', '研二', '2011', 'BOOK', '2010read', '小说', '地平线', '垃圾', '一半', '历史', '没有', 'onKindle', '图书馆', '读书', '山海經', '緯', '行走', '意义', '出版社', 'starlet', '未分類', '雜項', '年华', '自由', '青春', '路上', '有趣', '生活', '磨房', '内地', '感悟', '旅遊', '未完', 'travel', '孙冬纯', '认知', 'gapyear', '讀', '迟到', '间隔', '傳記', '游记']"
1753798,"['非常', '十遍', '我愛你', '耽美之美', 'Japan', '围城', '堂堂正正', '大道', 'Brone1989', '阅读', '回忆', '莫名', '激动', '年轻人', '总', '玄幻', 'BLcomic', '玩乐', '书', '入手', 'マ', 'ン', 'ガ', '小说', '不爽', '据说', '南', '苦难', 'COMIC', '祸国殃民', '腐魂', '♪', '童年', 'gay', '1989', '绝爱', 'ACG', '矢泽爱', 'BL', '经典', '漫畫', '日本']"
1292227,"['GarciaMarquez', '恒久', 'kedi', '一起', '私奔', '影评', 'I7', '船', '书市', '古着', 'u3000', '电子书', '外国文学', '魔幻现实主义', 'Garcia', '诺贝尔文学奖', 'starlet', '一部', '梦里', '常常', '回味', '令人', '拉丁美洲', '死亡', '二年级', '喜爱', '获益', '翻译', '書', '陰道', '小乳是', '春藥', '2011', '热带雨林', 'Novel', '晟', '文堂', 'GY', '文学名著', '马尔克斯', '法', '读过', '魔幻', '世纪', '顶级', '时间', '消磨', '机', '必修课', '闲暇', '目前', '晓博', '桌子', 'GabrielGarc', 'í', 'aM', 'á', 'rquez', '戏', '哥伦比亚', '惊世骇俗', '幸福', '温暖', '迷乱']"
1986590,"['絮', '思考', 'Literature', 'OnceFairyTales', '现代', '治愈系', '纸飞机', '忧伤', '据说', 'db250', '中', '2007', '眼光', '带书', '回家', '三思', '后果', '入手', '拥有', '珍藏', '私', '成长', '小王子', '古典文学', '我活', '童话里', '夜间', '游记', '神话', '经典小说', '夏天', '读的书', 'LITERATURE', '青春', '法国', '圣', '苏', '佩里', '遍', '温暖', '最好', '形容词']"
1000323,"['沙之书', 'JP', 'Haruki', 'Murakami', '先生', '社会', '2004', 'Translation', '棉布', '实体书', '电视', '男书', '日语', '冷酷', '时间', '隧道', '内省', '短篇小说', 'Krten', '读过', '生活', '小說', '稗類', '爱', '眠', '莫名其妙', '外国', '现代', '现代文学', '髓', '冥', '村上春树', 'Hikawa', '⊕', '奇异', '图书馆', 'novel', '世界', '尽头', '孤独', '林少华', '上海', '上海译文出版社', '浅草']"
1069071,"['散文随笔', '郭', '喜欢', '四娘', '疑似', '一阵', '烟雾', '酵母', 'Vol.01', '摄影', '城市', '堇', '献给', '春风', '出版社', '落落', 'I5LAND', '围绕', 'modern', '青春文学', '雜誌', '有稚', '虚构', 'Ｌ', 'Ο', 'ё', '言情', '童年', '时代', '工作室', '80', '曾经', '島', 'I5land', '自此', '没有', '下去', 'CA', '痕迹', '噢', '无名指', '郭敬明', '纯粹', '只为', '柢', '步', '流行', '书', '柯艾', 'hansey', '内地', '记得', '小说', '畅销', '苦逼', '女', '高中', '中国', '文集', '白天', '年轻', '阅读']"
1927869,"['回忆', '我愛你', 'XDXD', 'VR', 'Japan', 'Z3', 'livre', '备忘', '持续', '魂', 'hisashi', 'マ', 'ン', 'ガ', '时时', '跟进', 'Hikawa', '⊕', '据说', '祸国殃民', '状态', '五星', '治愈', '推理', '怪诞', '很多', '卡通漫画', '喜欢', '看过', '校园', 'Comic', '行', '完美', '小姐', '进化论', '美少年', '经典', '漫畫']"
1321789,"['u3000', '爱尔兰', '媒介', '新世界', '较差', 'ReviewLater', 'COMMUNICATION', '评论', '现代', '主义者', '精神家园', 'CULTURE', 'STUDY', '未来', '西方', 'remexwang', '思考', '人生态度', 'chocolate', '政治学', '一致', '声音', '錄', '外国文学', '校', '图书馆', '值得', '文学家', '17', '岁', '1984', '书关', 'SF', '英國文學', '小說', '电子书', 'Dystopia', 'Literature', '期待', '馆藏', '理由', '旅游', '青少年', '必讀', 'clue', '一九八', '四', '普遍', '重庆', '重庆出版社', '已购', '架构', '获益', '沉醉', '挣脱', '想象', '九州', '科幻小说', '不信', 'Translation', '科', '魔奇', '玄', '讽刺', '意', '譯作', '玩乐', '靜夜', '乌托邦', 'I4', '2007', '读过', '10senior', 'AldousHuxley', '阿道司', '赫青黎', '养性']"
1964044,"['非腐漫', '腐', '感动', '我愛你', '总司', 'Z3', 'Japan', '零散', '黒', '乃奈', '々', '絵', 'PeaceMaker', '系', '2000', '幕末', 'マ', 'ン', 'ガ', '刀魂', '祸国殃民', '新撰组', '异闻录', '我太爱', '漫画书', '黑乃奈奈绘', '日本', '卡通漫画', '髓', '冥', '小学', '看过', 'Comic', '漫', '趣味', '历史', '友情', '努力', '胜利', 'コ', 'ミ', 'ッ', 'ク', '经典', '15', '岁', '热血', '少年']"
1449661,"['Engo', 'Enjoylife', '消遣', 'ayuan', '应霁在', '乱翻', '96', '08', '简单', '画', '大三', '多多', '多多少少', '长见识', '访谈', '回家', '三联', '台湾', 'u3000', 'LifeStyle', '欧阳应霁', '住宅', '味道', '影像', '非', '小说', '中国', '歐陽應霽', 'Krten', '城市', 'text', '設計', '食', '居', '行', '赏', 'kkzz', 'hululu13', '喜欢', '梦', '停下', '地方', '专栏', '方式', '手工', '艺术设计', '话痨', '纪录', '读完', '畅销书', '生活', '情趣', '藝術', '浙大', '图书馆', '2009.02', '12', '瞧瞧', '这人', 'design', '渴望', '書店']"
1322158,"['残忍', 'From', '项', '读', '瑰丽', '2006', '没道理', '平等', '欣赏', '女作家', 'BUY', '戏剧', '独立', '最近', 'collection', '慢慢', '看过', '电子书', '全集', '非常', '赋闲在家', '书架上', '一席之地', '香港', 'sophomore', 'book', '如菊', '现在', '中国', '二年级', 'HK', '爱情小说', '喜爱', 'u3000', '缺陷', '师太', '女人', '郁闷', '蔷薇', '泡沫', '还会', '世情']"
1059258,"['维游', '电子书', '影响', 'phi', 'CHS', '诸子百家', '暑假', 'u3000', '类', 'forever', '至爱', '中小', '中小学', '读过', '年', '历史', 'crap', '覺得', 'Philosophy', '极好', '女性', '老庄', '辩', '内地', '道德经', '2009', '古典名著', '文哲类', '中国', '五星', '解读', '史书', '炒熟', '思想', '宇宙', '智慧', '宗教', '古代文學']"
1046175,"['散文随笔', 'ayuan', '私房', '应霁在', '阅读', '走走停停', 'u3000', '图书馆', '2008', '恋物癖', '简单', 'traveloque', '完成', '未完成', '人文地理', '霁', 'Prose', '山海經', '緯', '行走', '時', '最佳', '伴侶', '意义', '閒書', '字', '歐陽應霽', '#_#', 'Kong', 'Krten', '中国香港', '意大利', '个人', '居', '私生活', '计划', '出版社', '港台', 'reading', 'hululu13', '独立', '梁文道', '下面', '猪', '闲适', '小品', '艺术设计', '读图', '仿佛', '家门', '以外', '叫做', '真实', '消遣', '三面', '书柜', '漫墙', '欧阳应霁', '怡情', '品味', '奢侈', '2009.02', '12', 'design', '据闻', '寻常', '放荡', '回忆', '旅行', '游记']"
1476651,"['买了', '关注', '系列', '学术研究', 'MSW', '图书馆', '收藏', 'extensive', 'reading', '非技术', '发现', '认识', '書', '励志', '世界名著', '书非', '不能', 'DavidG', '会心', '社会心理学', '知识', '理論', '二年级', 'Basics', '美国', '情境', '行为', '工具书', '设计', 'SFS', '星', '不够', 'psychology', '经济', '人类', '翻翻', 'pongda5', '精读', '麦尔斯', 'PSY', '2009', '十', '教材', '心之憂']"
1255598,"['电子书', 'Amor', '2005', '寂寂', '阳光', '花', '落落', '欣赏', '点', '遍', '看过', '停止', '推荐', '亦舒', '现代', '非常', '赋闲在家', '当代文学', '言情小说', '第三者', '写字', '人淡如菊', '中国香港', '现在', '各式', '女人', '旧', '文學', 'HK', '安妮', '宝贝', '师生恋', '蔷薇', '泡沫', '带有', '倾向', '爱师', '已藏', '少年', '片']"
1151876,"['现代', '读书', '侃', '轻松', '云南', '云南人民出版社', 'I2', 'asfun', '牛逼', '大学', 'shu', '写实主义', '当代文学', '2002', 'own', '打发', '无聊', '搞', '痞子', '青苹果', '高中时代', '新锐', '才气', 'novel', '顽主', 'u3000', '王朔', '北京', '经典', '中国', '世纪', '小说', '盲目']"
1073708,"['幽雅', 'asfun', '专业书', '爱情', '集部', '唐诗宋词', '泛黄', '回眸一笑', '如花美眷', '付诸流水', '相关', '徐', '2008', '以前', 'I2', '歌舞伎', '游园', '梨花', '西', '牡丹亭', '假装', '妩媚', '终究会', '尘埃', '历史', 'itt', 'é', 'rature', '灵性', 'Drama', '人民', '人民文学出版社', '好好', '研究', 'Chineseclassic', '戏剧', '古典名著', '中国', '汤显祖', '童年', '明代', '小布', '社会', '临川', '四梦', '架']"
2160292,"['USA', '引人入胜', '偶然', '中译本', 'PaulAuster', '亲爱的', '单纯', '无法', '重点', '复旦', '据说', 'recuerdos', '布鲁克林', '实体书', '哲理', '待购', 'chocolate', '一半', '不下', '下去', '看不下去', 'NewYork', '外国文学', '五星', '潘帕译', '消遣', '路上', '家庭', '聪明', '凤凰传媒', '集团', '林城', 'Paul', '图书馆', '故事', '作者', '理由', '低头', 'starlet', '舍弃', '李', '笔记本', 'preference', '看了又看', '套层', '间', '开放', '无聊', '谴有涯', '封面', '不错', '有点', '有点像', '牛仔裤', '现代', '临时', 'Translation', '同日生', '晟', 'story', 'itt', 'é', '保罗', '奥斯特', '所南', '心史', '已买', '國米國', 'dx', '世界', '探险', '2008', '看过', '魔幻', '情感', '神谕', '之夜']"
1016204,"['Kalee', '讀讀', '無妨', '日积月累', '崔永元', '新华书店', '崔', '乱读', 'cctv', '猎手', '库存', '隨筆', '小时候', '城市', 'Biography', 'remexwang', '思考', '人物传记', '过眼云烟', '现在', '岳母', '抑郁症', '传记文学', '纪实', '类图书', '实话实说', '回忆录', '有所', '行为', '行为学', '程序开发', '闲适', '真性情', '买', '收藏', '马桶', '高中', 'CCTV', 'soso', '老家', '不过如此', '内地', '话语', '2010', '靠山', '山会', '倒', '人人', '会', '老', '最好', '人问', '拥有', '出书', '中国', '故乡', '书架', '傳記', '主持人']"
1316622,"['東亞', 'Novel', '虎头蛇尾', 'I2', 'livre', '闲读', '人在江湖', '诛仙', '有声版', 'u3000', '昆', '侖', '娱乐', 'CHS', '乱', '张小凡', '萧鼎', '中国', '古代', '打发', '时间', '网络文学', '爱情', '人人', 'loli', '书柜', '不叔', '经典', '武侠小说', '2005']"
2253753,"['東亞', '其实', '鄙视', '类', '连环计', '成长', '生日礼物', '坑', '新世界', '出版社', '給', '手机', '土豆', '息衍', '经典', 'gp', '嬴无翳', '轉', '风格', '爱好', 'III', '天下', 'PML3', '九州', '武侠小说', '片', '白衣', '少年时代', '史诗', '2009', '读过', '架空', '琴劍', '心夢', '眼', '内地', '缥缈', '录', '中国', '某南', '书柜', '科幻', '网络文学']"
1999037,"['非腐漫', '我愛你', '以前', '梦', 'Japan', '成长', 'cute', 'Z3', '正常', '薄荷', '关系', '类书籍', '总会', '逝去', '迷过', '几分', '双生', '没道理', '祸国殃民', 'Hikawa', '⊕', '据说', '花痴', '件', 'COMIC', '耽美', '治愈', '推理', '怪诞', '卡通漫画', '少女时代', '题材', '现在', '看来', '吉住', '涉', 'Comic', '趣味', '高中', '青春', '情怀', '纯', '最喜欢', '经典', '漫畫', '202']"
1369776,"['记忆', '烟火', '推理', '怪诞', '礼', '成长', '未寫', '不需', '分类', '最愛之書', '沢', 'あ', 'い', '曾经', '其实', 'COMIC', '我太爱', '1995', '服装设计', '岁', '近', 'Z3', 'Japan', '四拼', 'YOYO', '可愛', '治愈系', '祸国殃民', '卡通漫画', '小冊子', '矢澤愛', '青春', '行', '經典', '矢泽爱', '最喜欢', 'マ', 'ン', 'ガ', '大米', 'manga', '坚强', 'Comics', '彼得', '潘', '焦距', '影響', '花痴', '幸福', '难得', '漫畫', '髓', '冥', '温暖', '故事']"
1046492,"['漢學', '买了', '重要', '入門', '應該', '錢', '先生', '需再', '反复', '多次', 'pageturner', '发现', '智慧', '往事', '终究会', '尘埃', '活在', '时间轴', '老太太', '国史大纲', '商务', '商务印书馆', 'past', '推荐', '教科书', '政策', 'History', '一种', '资料', '圖書館', 'aruni', '读过', '研究', '言语', '古代史', '精神食粮', 'u3000', '2010', '四', '麻瓜', '完成', '未完成', '经史子集', '民国', 'waiting', '写', '确实', '相当', '出色', '钱穆', '考古', '国家']"
3274182,"['Novel', '2004', '过去', '旅行', 'practice', '年华', '中国', '路上', '感觉', '停留', '网络文学', '灵性', '宝贝', '青春', '经典', '新版本', '莲花', '善生', '安妮', '寶貝', '游记']"
1205373,"['Hardy', '勇敢', '起来', '以外', '地区', '大师', '简', '奥斯丁', '现代', '近现代', '説', '高中', '三年', '外国文学', '阅读', 'women', '女', '上载', '爱情', '生存', '个人', '翻譯', '苔丝', '图书馆', '小时候', '人物', '经典', '译林']"
1827578,"['过程', '未', '标签', '因為', '好評', '如潮', '公司', '问题', '思考', '方式', '职业规划', '在商言商', '非技术', 'C1', '付遥', '杂', 'Business', 'Investing', 'u3000', 'MP3', '机会', '交往', '真空', '著述', '知道', '电子书', '个人', '4star', '看值', '中国', '小说', 'MKT', '输赢', '分类', '培训资料', '财经', '休闲', '人材', '技巧', '通俗', '经济学', '内地', '成功', '管理', '奋斗', '混', '迟早', '要学', '实战', '销售', '2007', '年', '读过', '畅销书', '祗', '日积月累', '屏读', '生活', '关注', '职场', '商业']"
1037602,"['物理学家', '长短', '调', '现代', '天才', '视线', 'ToBuy', '自然科学', '图书馆', 'K81', '脸盆', 'AHA', 'RichardFeynman', 'kindle', '好玩儿', '人物传记', '值得', '年', '07', '应当', 'classic', '吴程', '远', '外国文学', '个人', '小飞侠', '修', '童话', '宿', '1980s', '版本', 'Literature', '教育', '科技史', '李明', 'PDF', '清楚', '搞不清楚', 'RecommendList', '收藏', '佩服', 'text', '闭架', '神童', 'aruni', '别闹', '费曼', '先生', '一种', 'story', '有趣', '随笔', 'biogra', 'phi', '电子书', '2010', '精神', '翻翻', '口', '回忆录', '生活', '新知', '三联书店', '哲社', '傳記', '以前', '很久以前', '读过']"
1925218,"['一起', '编故事', 'literature', 'practice', '以前', '很早以前', '校园', '职场', '纪媛媛', 'BOOK', '类', '翻译官', '明媚', '现实', '疼痛', 'Chinese', '电子书', '科克', '上课', '读', '囧', '正常', '近', '谬绢', 'JJ', '瑰异', '纪', '缓缓', '外语', '女性', '子弟', '大团圆', '缪娟', '太长', '献给', '2009', '当年', '青葱', '乐子', '爱情小说', '喜欢', '中国', '现代', '现代文学', '打发', '时间', '看看', '都市', '烂书', 'romance', '曾经', '穿越']"
1481371,"['非腐漫', '封神演义', '我愛你', '下载', '圈', '能耐', '不大', '胆子', '18', '岁', '欲', 'Japan', '改编', '闲书', 'u3000', '非', 'Literature', 'Pre', '2003', '跳跃', '系', '记忆', '正常', '又哭又笑', '故事', '玩乐', '竜', 'マ', 'ン', 'ガ', '荒诞', '小时候', '祸国殃民', '日本', 'COMIC', '崎', '龿', '搞笑', '永无', '乡', '卡通漫画', '主角', '多遍', '藤崎龙', '亚洲', '奇幻', 'Comic', '不需', '分类', '友情', '努力', '胜利', 'コ', 'ミ', 'ッ', 'ク', '经典', '漫畫', '小学', '热血']"
1034067,"['封面', '200508', '隧道', '另一端', '四年', '专业书', '柔情', '永远', '待业', '师傅', '戆普', '网购', '局部', '知性', '牛逼', 'J2', '生活', '读书笔记', 'gift', '相关', '2009read', 'MyFavourite', 'aH', '非', '小说', '半', '李泽厚', '藏书', '已藏', '需要', '重', '读的书', '有趣', '古代史', 'art', 'aesthetics', '麻瓜', '概述', '比较', '比较文学', '研究', '中国']"
1915337,"['买了', '怪异', '200708', 'on', 'reading', '类书籍', '知道', '藏', '民不若藏', '智慧', '图书馆', '小时候', '適合', '推薦', '給', '未必', '愛', '看書', '經典作品', '误入', '专门', 'CULTURE', 'STUDY', 'socio', '07', '魅惑', 'Miscellany', '传', '格林兄弟', '你好', '忧愁', '下午茶', '杨淑', '装帧', '比较', '铁', '邪恶', 'zeizeiai', '抽筋', '鹅', '童谣', 'Nonfiction', '杂谈', '外國文學', '民间故事', '非', '虚构', '精神分析', '八卦', 'LC', '或许', '零散', '现代', '女性主义', '文化', '译丛', '伯爵', '凯瑟琳', '‧', '奥兰', '时光', '搞笑', '性暗示', '象征意义', '破', '地獄', '独立', 'cultural', 'studies', '人类学', '外国', '深思', '翻翻看', '读书', '三联书店', '一种', '想法', '基督教', '文学理论', '生活', '百变', '小红帽']"
1340986,"['言论', 'Kalee', '永少', '电子书', '原版书', 'u3000', '很早', '之前', '看过', '康永哥', '愛我', '作者', '弃', '消遣', '一遍', '2010', '治愈', '島', 'txt', '06', '散文随笔', '性别', '睡', '著', '不了', '受不了', '臺灣', '繁體中文', '二年级', '康', '标题', '情意', '结', '免提', '少爷', '笑眯眯', 'Stanza', 'Prose', 'eBook', '電子', '販', '台湾', '文学', '蔡康永']"
1322320,"['From', '项', '年轻时', '当时', '好奇', '2005.11', '22', '落落', '人淡如菊', '以前', '独立', '最近', '总', '同志', '抓狂', '拖', '一天', '亦舒', 'collection', '烟花', '寂寞', '非常', '当代文学', 'sophomore', '片', 'book', '百味', '邂逅', '离别', 'u3000', '文字', '中国香港', '现在', '二年级', '爱情小说', '清醒', '师太', '书橱', '处世', '蔷薇', '泡沫', '编外', '已读', '电子书', '2010', '记录', '打磨', '时间']"
1050743,"['跳皮筋', '神秘主义', '兴趣', '未', '超', '林中', 'txt', '时光', '一度', '诱惑', '乱翻', '必需', '失败', '中国社会科学出版社', '平淡', '阿力', '心理学', '三', '书架', '回', '地域', '临终关怀', '20091029', '发现', '自我', 'aruni', '读过', '存', 'hululu13', '人生', '修养', 'Style', '索甲', '仁波切', 'dx', 'SFS', 'Buddhism', '艺术', '髓', '藏传佛教', '枕边书', '中国', '现代', '现代文学', '西藏', '生死', 'religion', '宗教']"
1139726,"['休闲', '保卫战', 'CLAMP', '豆蔻年华', '202', '喜欢', '焦距', '绝对', '画', '奇谈怪论', 'collection', 'マ', 'ン', 'ガ', 'clamp', '入手', '祸国殃民', '花痴', '件', '幸福', 'COMIC', '沉重', '范儿', '翻翻', '连载', '完', '大妈', '拯救', '世界', '图书', '不知所云', '夾子', '暧昧', '小学', '看过', 'Comic', '华丽', 'X.13', '青春', 'ACG', '魅影', '经典', '日本', '少女', '漫畫']"
